-10.5,2.78,-93.5,-3.1416,0.0,-3.1416,18.0,1.0,10.0,153
-11.0,3.78,-93.5,-3.1416,0.0,-3.1416,17.0,1.0,10.0,153
-4.0,-20.52,-80.3,0.0,-1.5708,0.0,89.6,41.6,31.0,194
2.0,12.78,-78.0,0.0,1.5708,0.0,1.0,1.0,15.0,192
10.0,6.28,-64.0,0.0,1.5708,0.0,1.0,12.0,1.0,192
30.608,9.735,-3.876,0.9097,0.4902,-0.7162,1.0,0.8,15.0,192
8.0,1.48,-71.0,0.0,0.0,0.0,1.0,0.8,15.0,192
2.0,0.68,-78.0,0.0,-1.5708,0.0,1.0,0.8,15.0,192
-1.0,5.78,-88.0,0.0,-1.5708,0.0,3.0,1.0,3.0,194
-1.0,2.78,-88.0,0.0,-1.5708,0.0,3.0,5.0,3.0,194
-9.908,15.388,-99.0,-1.5708,-0.7854,-1.5708,1.0,1.0,27.0,1001
-10.0,14.78,-99.0,0.0,-1.5708,0.0,1.0,19.0,19.0,194
-9.5,2.78,-99.0,0.0,-1.5708,0.0,1.0,5.0,20.0,194
10.0,12.78,-71.0,0.0,1.5708,0.0,17.0,1.0,1.0,192
8.0,11.88,-71.0,0.0,0.0,0.0,1.0,0.8,15.0,192
-1.0,37.187,-85.8,-2.618,0.0,-3.1416,1.0,5.0,1.0,102
-1.0,37.187,-90.2,2.618,0.0,-3.1416,1.0,5.0,1.0,102
-1.0,32.78,-88.0,-3.1416,0.0,-3.1416,1.0,1.0,7.0,102
-1.0,34.78,-88.0,0.0,1.5708,0.0,3.0,1.0,1.0,102
-1.0,34.78,-88.0,-3.1416,0.0,-3.1416,1.0,1.0,7.0,102
31.111,30.58,-27.116,-1.5708,0.0,2.0071,1.2,1.2,0.4,194
30.925,38.005,-27.503,-2.0001,-0.0807,0.4188,0.8,0.8,2.0,194
31.112,33.98,-27.116,-1.5708,0.0,2.0071,0.8,0.8,6.4,194
31.439,38.015,-27.278,-1.6595,0.4278,2.0264,0.8,0.8,2.0,194
30.7,38.005,-26.99,-1.4821,-0.4278,2.0264,0.8,0.8,2.0,194
31.213,38.015,-26.765,-1.1415,0.0807,0.4188,0.8,0.8,2.0,194
31.202,38.179,-27.159,-3.1416,-0.4363,-3.1416,0.8,0.8,0.8,194
-1.0,23.28,-88.0,-3.1416,0.0,-3.1416,1.0,22.0,1.0,102
-1.0,11.78,-88.0,0.0,0.0,0.0,3.0,1.0,1.0,194
-1.0,8.78,-88.0,-3.1416,0.0,-3.1416,3.0,5.0,1.0,194
10.0,6.28,-78.0,0.0,1.5708,0.0,1.0,12.0,1.0,192
-1.0,11.78,-99.0,0.0,0.0,0.0,3.0,1.0,1.0,194
-1.0,8.78,-99.0,-3.1416,0.0,-3.1416,3.0,5.0,1.0,194
-1.0,5.78,-99.0,0.0,-1.5708,0.0,3.0,1.0,3.0,194
-1.0,2.78,-99.0,0.0,-1.5708,0.0,3.0,5.0,3.0,194
-1.0,37.187,-96.8,-2.618,0.0,-3.1416,1.0,5.0,1.0,102
-1.0,34.78,-99.0,0.0,1.5708,0.0,3.0,1.0,1.0,102
-1.0,34.78,-99.0,-3.1416,0.0,-3.1416,1.0,1.0,7.0,102
-1.0,32.78,-99.0,-3.1416,0.0,-3.1416,1.0,1.0,7.0,102
-1.0,23.28,-99.0,-3.1416,0.0,-3.1416,1.0,22.0,1.0,102
0.138,0.482,-104.498,0.0,0.4233,-3.1416,1.0,0.4,9.0,192
25.659,-5.92,-20.492,0.0,-0.1745,1.5708,66.2,10.2,10.2,194
19.207,35.318,-64.0,-1.5708,0.96,-3.1416,3.4,1.0,5.2,217
-1.0,37.187,-101.2,2.618,0.0,-3.1416,1.0,5.0,1.0,102
0.606,1.282,-107.242,-3.1416,1.5334,-3.1416,1.0,0.4,4.0,194
2.005,1.282,-103.614,-3.1416,-0.9387,-3.1416,1.0,0.4,4.0,194
1.937,1.682,-105.086,0.0,-1.0209,0.0,1.0,0.4,4.0,194
-61.0,-27.02,14.4,-3.1416,-1.2218,0.0,44.0,24.0,23.0,194
-48.222,-27.02,12.483,-1.5708,0.0,-0.0873,7.0,24.0,2.0,194
39.7,-4.32,-44.4,0.0,0.0,1.5708,69.4,26.4,42.8,194
24.491,38.407,-64.0,-1.5708,0.96,-3.1416,2.4,1.0,4.6,217
28.064,30.166,-64.0,-1.5708,0.96,-3.1416,15.2,1.0,13.8,217
52.5,-5.92,-23.9,0.0,0.2618,1.5708,66.2,12.0,12.0,194
-7.426,-33.292,-45.262,-1.0962,-0.9402,-0.7771,37.6,40.4,31.0,194
12.749,-37.612,-55.109,3.1159,-0.7156,0.2286,1.2,0.5,4.0,217
12.428,-35.68,-54.979,3.1159,-0.7156,3.1083,0.4,3.3,4.2,217
14.813,-35.314,-56.452,2.9081,0.3136,0.1808,0.6,2.3,0.9,217
14.873,-38.075,-55.602,-0.1719,0.0302,2.9697,4.8,0.5,2.8,217
16.787,-36.968,-57.9,0.9889,1.4033,-3.0184,3.4,0.5,2.8,217
16.32,-38.509,-56.888,-2.068,-1.39,-1.8862,1.0,0.5,2.8,217
13.169,-38.014,-56.651,-0.8651,-1.3039,-0.7057,1.0,0.5,4.0,217
20.524,-37.416,-56.846,-2.8402,-1.2102,2.3388,3.4,0.5,5.2,217
11.305,-37.503,-56.495,-2.8402,-1.2102,-2.6355,0.6,0.7,0.4,217
11.428,-37.05,-57.588,-0.2335,-0.3136,2.9608,0.6,5.2,2.1,217
18.493,-11.916,-78.87,-2.7135,-0.8818,-1.3216,2.0,14.8,14.0,194
21.222,-37.056,-58.97,-2.8402,-1.2102,2.5134,0.2,9.1,1.0,217
15.4,-5.92,-86.9,0.0,0.4363,1.5708,66.2,10.2,10.2,194
1.858,1.682,-107.684,-3.1416,1.0273,-3.1416,1.0,0.4,4.0,194
3.324,1.282,-104.775,-3.1416,-0.5498,-3.1416,1.0,0.4,4.0,194
2.98,1.282,-108.005,0.0,1.0109,0.0,1.0,0.4,4.0,194
2.364,2.082,-105.462,-3.1416,-0.3288,-3.1416,1.0,0.4,4.0,194
5.312,1.282,-105.184,-3.1416,-0.7755,-3.1416,1.0,0.4,4.0,194
4.237,1.682,-103.844,0.0,-1.3236,0.0,1.0,0.4,4.0,194
4.516,0.882,-102.083,-3.1416,1.1474,0.0,1.0,0.4,7.0,192
3.694,0.882,-103.907,-3.1416,1.1474,0.0,1.0,0.4,7.0,192
2.873,0.882,-105.73,-3.1416,1.1474,0.0,1.0,0.4,7.0,192
1.23,0.882,-109.377,-3.1416,1.1474,0.0,1.0,0.4,7.0,192
2.873,0.482,-105.73,0.0,0.4233,-3.1416,1.0,0.4,9.0,192
2.051,0.882,-107.554,-3.1416,1.1474,0.0,1.0,0.4,7.0,192
5.608,0.482,-106.963,0.0,0.4233,-3.1416,1.0,0.4,9.0,192
1.446,1.282,-114.691,-3.1416,-1.1839,-3.1416,1.0,0.4,4.0,194
0.123,1.682,-114.802,0.0,-1.4507,0.0,1.0,0.4,4.0,194
1.66,1.282,-118.573,0.0,0.5154,0.0,1.0,0.4,4.0,194
1.118,1.682,-117.203,-3.1416,1.4442,-3.1416,1.0,0.4,4.0,194
-0.019,1.282,-118.056,0.0,0.1264,0.0,1.0,0.4,4.0,194
-1.032,1.282,-114.97,-3.1416,-0.5876,-3.1416,1.0,0.4,4.0,194
0.574,2.082,-117.035,0.0,-0.0945,0.0,1.0,0.4,4.0,194
-2.0,1.282,-118.5,0.0,0.3521,0.0,1.0,0.4,4.0,194
-0.469,1.682,-119.28,0.0,1.3945,0.0,1.0,0.4,4.0,194
0.0,0.88,-121.0,0.0,-1.5708,0.0,1.0,0.4,7.0,192
0.0,0.88,-119.0,0.0,-1.5708,0.0,1.0,0.4,7.0,192
3.0,0.48,-117.0,-3.1416,0.0,0.0,1.0,0.4,9.0,192
0.0,0.88,-117.0,0.0,-1.5708,0.0,1.0,0.4,7.0,192
0.0,0.88,-113.0,0.0,-1.5708,0.0,1.0,0.4,7.0,192
0.0,0.48,-117.0,-3.1416,0.0,0.0,1.0,0.4,9.0,192
0.0,0.88,-115.0,0.0,-1.5708,0.0,1.0,0.4,7.0,192
-3.0,0.48,-117.0,-3.1416,0.0,0.0,1.0,0.4,9.0,192
-8.84,-28.181,-12.803,5.0E-4,-1.1209,3.1411,9.0,2.0,2.0,194
29.2,40.68,-64.0,-1.5708,1.2218,-3.1416,2.4,1.0,4.6,217
-6.138,-28.181,-14.107,-3.1411,1.1209,5.0E-4,9.0,2.0,2.0,194
21.464,-36.451,-49.954,-2.8402,-1.2102,1.8151,3.4,0.5,4.6,217
24.496,-36.556,-52.323,2.9081,0.3136,1.7516,1.8,0.5,5.0,217
23.555,-37.69,-55.555,-0.2335,-0.3136,2.9608,4.2,3.2,0.9,217
25.012,-39.598,-62.514,0.3014,1.2102,0.6282,0.2,0.5,0.5,217
26.035,-40.621,-63.447,-2.8402,-1.2102,2.5134,0.2,2.6,2.0,217
25.654,-41.487,-64.886,0.3014,1.2102,-2.5134,0.2,0.5,0.5,217
27.058,-41.644,-64.381,-2.8402,-1.2102,-0.6282,0.2,0.5,0.5,217
26.356,-41.565,-64.634,-2.8402,-1.2102,2.5134,0.2,0.5,1.0,217
-13.163,-33.185,-1.917,-1.6506,1.4836,-1.4899,1.0,12.0,1.0,192
-13.201,-26.697,5.091,-1.4702,1.4836,-1.6714,17.0,1.0,1.0,192
-58.024,-10.196,59.439,-0.0693,0.2527,1.8414,49.0,20.0,19.0,194
-4.407,-33.181,-15.061,5.0E-4,-1.1209,1.5703,12.0,9.0,2.0,194
-29.53,-38.771,-8.907,0.1065,0.5992,-0.0612,1.0,0.8,15.0,192
34.314,14.18,-66.909,-3.1416,0.7854,-3.1416,10.0,2.0,7.0,194
-22.0,-37.52,-13.5,-1.5708,0.0,1.5708,1.0,17.0,3.0,192
42.4,44.38,-64.9,0.0,-1.5708,0.0,2.0,2.0,3.0,194
37.4,42.28,-64.0,0.0,1.5708,0.0,3.8,1.0,9.0,217
-30.211,-38.772,5.484,-0.1286,0.8326,-3.0463,1.0,0.8,15.0,192
7.5,-27.22,-9.8,0.0,1.5708,0.0,62.4,23.6,4.8,194
53.1,7.98,-55.0,-3.1416,-0.8726,-3.1416,4.0,3.2,4.0,194
-32.387,-38.67,-3.7,4.0E-4,0.2926,1.5699,1.0,1.0,15.0,192
-10.655,-33.183,-12.048,5.0E-4,-1.1209,1.5703,12.0,9.0,2.0,194
-37.117,-38.665,-6.017,0.0874,-0.0046,-6.0E-4,1.0,1.0,15.0,192
52.9,19.38,-41.0,2.9999,-0.4205,-2.8541,4.0,3.2,4.0,194
35.4,-15.72,1.5,0.0,-0.1745,1.5708,46.6,9.0,9.0,194
41.9,41.88,-64.9,-3.1416,0.0,-3.1416,2.0,3.0,2.0,194
-17.486,-31.686,2.25,1.4905,0.032,2.7435,3.0,3.6,15.0,192
-31.477,-38.771,7.244,-0.1339,0.874,-3.0475,1.0,0.8,15.0,192
2.84,-26.714,5.169,-1.5105,1.4847,-1.631,17.0,1.0,1.0,192
-7.632,-38.681,-13.014,0.0016,-1.1209,1.5713,1.0,20.0,3.0,192
35.9,8.18,-64.202,-3.1416,-0.5236,-3.1416,11.0,3.6,10.0,194
-16.0,-38.82,-16.5,0.0,-1.5708,0.0,3.0,0.4,3.0,192
-6.201,-26.004,5.152,0.4523,1.3675,-0.4441,1.0,0.4,21.0,192
53.9,17.18,-48.0,-2.7053,0.0,-3.1416,2.0,5.6,6.0,194
-5.801,-26.604,6.752,3.1365,1.0552,-3.1209,1.0,0.4,21.0,192
-5.174,-26.007,8.127,1.513,1.4824,-1.5119,1.0,0.4,21.0,192
-26.231,-30.679,5.594,0.0041,-0.9061,-1.5692,17.0,4.0,4.0,192
-39.501,-32.37,20.0,1.5708,0.7854,1.5708,2.0,0.8,20.0,192
-6.13,-27.104,-0.578,0.0056,1.3911,-0.0045,1.6,0.2,21.0,192
-35.262,-33.668,7.839,-0.0069,-1.1026,-1.5794,11.0,4.0,3.0,192
40.4,41.88,-58.0,0.0,-1.5708,0.0,11.0,3.0,1.0,217
53.9,22.18,-35.0,2.8798,0.0,-3.1416,2.0,5.6,6.0,194
34.6,35.88,-64.0,0.0,1.5708,0.0,11.0,1.0,10.6,217
46.4,35.38,-59.2,-3.1416,0.0,-3.1416,13.0,10.0,13.4,217
51.9,37.88,-45.5,0.0,0.0,1.5708,15.0,2.0,16.8,217
45.9,41.88,-53.0,-3.1416,0.0,-3.1416,10.0,3.0,1.0,217
2.018,-37.0,-29.428,-0.2991,-0.338,-0.752,11.45,47.59,12.41,194
42.4,-0.02,-67.8,-3.1416,0.0,-3.1416,7.0,4.4,4.0,194
20.551,-38.636,-53.143,-2.8402,-1.2102,0.5061,6.0,0.5,8.0,217
2.87,-33.205,-1.837,-1.5186,1.4847,-1.623,1.0,12.0,1.0,192
-11.627,-37.997,4.911,0.0877,-0.0584,0.0023,1.0,0.8,15.0,192
-5.149,-38.794,-1.683,1.6624,-1.4847,1.6624,1.0,0.8,15.0,192
-13.221,-33.189,12.108,-1.4909,1.4859,-1.646,1.0,12.0,1.0,192
-5.233,-38.691,-4.187,1.7765,1.4802,-1.7765,1.0,1.0,15.0,192
-9.547,-37.901,6.141,1.0E-4,-0.1866,-1.5746,1.0,0.8,15.0,192
-20.499,-10.137,60.245,-0.0873,-0.349,1.5708,1.0,1.0,3.0,217
46.9,44.381,-64.9,0.0,-1.5708,0.0,2.0,2.0,3.0,194
-60.5,-34.758,44.952,0.0,-1.5708,0.0,30.0,32.0,19.0,194
46.9,41.88,-65.4,-3.1416,0.0,-3.1416,8.0,3.0,1.0,217
-42.795,-4.714,83.947,-2.2106,0.4181,0.177,0.8,0.8,2.0,194
-43.19,-4.508,84.287,-1.848,-0.0755,1.5851,0.8,0.8,2.0,194
-45.123,-38.758,27.563,0.0987,-0.4943,0.0459,1.0,0.8,15.0,192
-29.5,-38.82,18.6,0.0,0.349,0.0,4.0,0.4,4.0,192
51.9,44.382,-59.9,-3.1416,0.0,-3.1416,2.0,2.0,3.0,194
52.4,41.88,-59.9,0.0,-1.5708,0.0,8.0,3.0,1.0,217
51.9,41.88,-54.9,-3.1416,0.0,-3.1416,2.0,3.0,2.0,194
-31.092,-17.631,54.894,-0.0872,1.2218,1.5708,1.0,1.0,3.0,217
-28.273,-16.048,55.786,-0.0872,1.2218,1.5708,4.0,1.0,3.0,217
51.9,44.38,-55.4,-3.1416,0.0,-3.1416,2.0,2.0,3.0,194
-42.636,-4.514,84.348,2.9671,0.0,-2.7925,0.8,0.8,0.8,194
-42.443,-4.757,84.382,-1.6025,0.7688,1.4934,0.8,0.8,2.0,194
-42.839,-4.551,84.721,-1.3121,0.2156,-0.1227,0.8,0.8,2.0,194
53.4,-5.92,-65.7,0.0,-0.349,1.5708,66.2,10.2,10.2,194
52.743,-2.82,-69.451,2.7054,-1.2218,-1.5708,2.0,14.8,14.0,194
1.0,-37.22,6.0,0.0873,0.0,0.0,1.0,0.8,15.0,192
51.4,44.38,-64.4,-3.1416,0.0,-3.1416,3.0,2.0,3.0,194
-21.696,-11.842,63.696,-0.0873,-0.349,1.5708,1.0,1.0,10.0,217
-21.012,-11.01,61.736,-0.0873,-0.349,1.5708,1.0,1.0,6.0,217
51.9,41.88,-64.9,-3.1416,0.0,-3.1416,2.0,3.0,2.0,194
-23.104,-14.888,57.573,-0.0872,1.2218,1.5708,6.0,1.0,8.0,217
-20.285,-38.684,16.702,-0.0011,-0.8592,-1.5725,1.0,0.8,19.0,192
-44.166,-8.367,85.027,-1.7454,0.349,1.5708,0.8,0.8,6.4,194
59.568,4.18,-63.349,1.5708,-0.349,-2.7925,7.0,10.0,2.0,194
61.0,-13.32,-70.0,0.0,0.0,1.5708,46.6,9.0,9.0,194
-5.222,-38.797,12.356,1.4715,1.4824,-1.4702,1.0,0.8,15.0,192
0.992,-38.011,5.145,0.0872,-0.0182,3.0E-4,1.0,0.8,15.0,192
-5.204,-36.63,12.654,-1.5451,1.4307,-1.6008,1.0,1.0,15.0,192
2.811,-33.206,12.167,-1.5569,1.4847,-1.5847,1.0,12.0,1.0,192
-23.065,-14.503,67.702,-0.0873,-0.349,1.5708,5.0,1.0,18.0,217
-45.33,-11.513,85.582,-1.7454,0.349,1.5708,1.2,1.2,0.4,194
-32.5,-30.52,51.1,0.0,0.349,1.5708,17.0,34.0,27.0,194
57.1,-12.843,13.227,2.9671,0.0,-3.1416,5.0,5.6,6.0,194
-24.49,-27.239,42.173,-0.2833,0.4035,1.3924,59.0,17.0,14.0,194
42.0,-24.02,10.0,-3.1416,0.0,0.0,13.0,30.0,18.0,194
-4.285,-33.12,34.604,-3.1416,-0.8726,1.5708,11.8,38.4,4.8,194
-44.0,-27.52,72.5,1.5708,0.0,-2.9671,47.0,43.0,23.0,194
56.1,-15.62,19.656,0.0,-1.5708,0.0,10.0,8.0,7.0,194
59.3,-25.893,7.142,-1.1191,0.1739,3.0529,8.0,10.8,9.0,194
43.995,-27.259,21.063,0.0,-1.5708,0.0,24.68,13.39,12.41,194
-47.5,-25.42,91.3,0.0234,0.2607,1.4804,30.0,20.0,19.0,194
